frame	x	y	id	time	velocity
16	9.1646	0.7111	7	2.0646	0.3024944442824764
16	9.8710	0.4098	8	2.0646	1.247216261115055
16	12.4047	0.1813	9	2.0646	0.21389478645063575
16	-9.3721	-6.6000	10	2.0646	0.604988478812665
16	-7.4281	-6.4158	11	2.0646	1.3010775953901594
16	7.5176	-1.4767	12	2.0646	1.7244834587449653
16	-0.8120	1.0511	13	2.0646	1.3527958422997333
16	3.1526	-0.2368	14	2.0646	0.8819149014673375
16	-4.0352	1.0670	15	2.0646	1.5124714321222137
16	0.0522	-3.6184	16	2.0646	1.0694794160575163
16	1.6655	-1.6580	17	2.0646	1.209977994008568
16	-1.2442	-6.6984	18	2.0646	1.711166539492011
16	-10.9217	-4.4825	19	2.0646	1.3010771832480947
16	0.5320	-0.0634	20	2.0646	1.3010773347542255
16	-6.3225	-0.4217	21	2.0646	1.0694791843032918
16	-12.6008	-3.0467	22	2.0646	1.4972702279650671
16	-9.3417	1.0445	23	2.0646	1.3010771459485309
16	-12.2832	3.4217	24	2.0646	1.6289846860288442
16	8.2255	-5.1387	25	2.0646	1.4556857142857151
17	-1.9699	6.6114	0	2.1978000000000004	1.3010776093426586
17	2.7433	4.3652	1	2.1978000000000004	1.3527955852360405
17	-0.4014	2.8104	2	2.1978000000000004	1.3527957916571143
17	4.9140	4.4873	3	2.1978000000000004	1.1518642505847816
17	3.2757	6.4642	4	2.1978000000000004	0.7712121530563486
17	8.8686	6.5373	5	2.1978000000000004	1.2833747171670409
17	9.2204	0.6528	6	2.1978000000000004	0.6049888343453189
17	9.9319	0.5796	7	2.1978000000000004	1.352795887574678
17	12.4047	0.1813	8	2.1978000000000004	0.0
17	-9.2872	-6.6305	9	2.1978000000000004	0.6763982614704915
17	-7.6277	-6.4113	10	2.1978000000000004	1.4972710117204895
17	7.5993	-1.6497	11	2.1978000000000004	1.4348568932148114
17	-1.0110	1.0841	12	2.1978000000000004	1.51247182662639
17	3.1545	-0.1513	13	2.1978000000000004	0.6416874420513897
17	-4.1745	1.2127	14	2.1978000000000004	1.5124724925107123
17	-0.0878	-3.5011	15	2.1978000000000004	1.369601380808056
17	1.7821	-1.5466	16	2.1978000000000004	1.2099774758168271
17	-1.0155	-6.6751	17	2.1978000000000004	1.7244828098347695
17	-10.9748	-4.3101	18	2.1978000000000004	1.3527966902753965
17	0.7608	-0.0400	19	2.1978000000000004	1.7244831197079238
17	-6.1514	-0.4256	20	2.1978000000000004	1.2833747188644313
17	-12.6338	-3.2456	21	2.1978000000000004	1.5124713841141124
17	-9.3087	1.2434	22	2.1978000000000004	1.512471752639242
17	-12.3363	3.5941	23	2.1978000000000004	1.3527944802061809
17	-3.3761	-0.0605	24	2.1978000000000004	1.069479183115113
17	8.0630	-5.0330	25	2.1978000000000004	1.4556857142857151
18	2.9163	4.4469	0	2.331000000000001	1.4348568932148096
