id de la partícula "i" 	-	 id's de las partículas cuya distancia borde-borde es menos de rc 
345	-	1291, 443, 285, 947, 844, 1141, 457, 292, 1299, 424, 9, 55, 215, 377, 100, 164, 216, 1421, 1068, 1478, 1175, 300, 213, 1501, 1156, 1058, 1477, 693, 580, 229, 996, 1229, 651, 840, 
651	-	1449, 550, 1096, 1291, 443, 285, 197, 947, 241, 52, 844, 1133, 1141, 1243, 1483, 457, 292, 630, 1299, 55, 215, 100, 164, 1421, 1068, 1478, 300, 213, 1501, 1156, 1058, 1477, 693, 580, 229, 996, 1229, 345, 
424	-	292, 213, 1501, 1156, 1058, 1477, 693, 580, 229, 996, 1229, 345, 1072, 9, 1155, 55, 215, 377, 100, 164, 216, 1421, 1068, 243, 1478, 1175, 851, 298, 1284, 1503, 1276, 
1072	-	642, 270, 247, 1050, 766, 199, 424, 9, 1155, 215, 377, 100, 164, 216, 1421, 1124, 243, 1478, 1175, 1355, 298, 1102, 1284, 147, 1503, 1276, 
9	-	292, 213, 693, 229, 1229, 345, 1299, 247, 1050, 424, 1072, 1155, 55, 215, 377, 100, 164, 216, 1421, 1068, 1124, 243, 1478, 1175, 1355, 298, 1284, 1276, 
1155	-	1294, 678, 97, 417, 957, 396, 642, 270, 247, 1082, 1050, 766, 424, 1072, 9, 55, 215, 377, 100, 164, 216, 1421, 1124, 243, 1478, 1175, 1355, 298, 1284, 1276, 
55	-	285, 947, 844, 1141, 292, 213, 1156, 1058, 693, 229, 1229, 345, 651, 1294, 1299, 1457, 156, 678, 97, 396, 424, 9, 1155, 215, 377, 100, 164, 216, 1421, 1068, 1124, 243, 1478, 1175, 1355, 
215	-	292, 213, 1501, 1156, 1058, 1477, 693, 229, 1229, 345, 651, 1299, 247, 424, 1072, 9, 1155, 55, 377, 100, 164, 216, 1421, 1068, 1124, 243, 1478, 1175, 1355, 298, 1284, 1276, 
377	-	285, 947, 1141, 292, 1058, 229, 1229, 345, 1294, 1299, 1457, 156, 678, 97, 396, 270, 247, 424, 1072, 9, 1155, 55, 215, 100, 164, 216, 1421, 1068, 1124, 243, 1478, 1175, 1355, 298, 
100	-	285, 947, 844, 1141, 292, 213, 1156, 1058, 693, 229, 1229, 345, 651, 1294, 1299, 156, 678, 97, 396, 247, 424, 1072, 9, 1155, 55, 215, 377, 164, 216, 1421, 1068, 1124, 243, 1478, 1175, 1355, 298, 
164	-	285, 947, 844, 1141, 457, 292, 300, 213, 1501, 1156, 1058, 1477, 693, 580, 229, 996, 1229, 345, 651, 1294, 1299, 156, 424, 1072, 9, 1155, 55, 215, 377, 100, 216, 1421, 1068, 1124, 243, 1478, 1175, 1355, 
216	-	292, 213, 693, 229, 1229, 345, 1294, 1299, 97, 396, 270, 247, 1050, 424, 1072, 9, 1155, 55, 215, 377, 100, 164, 1421, 1068, 1124, 243, 1478, 1175, 1355, 298, 1284, 1276, 
1421	-	292, 300, 213, 1501, 1156, 1058, 1477, 693, 580, 229, 996, 1229, 345, 651, 1299, 424, 1072, 9, 1155, 55, 215, 377, 100, 164, 216, 1068, 243, 1478, 1175, 851, 298, 1284, 1503, 1276, 
1068	-	285, 947, 844, 1133, 1141, 457, 292, 300, 213, 1501, 1156, 1058, 1477, 693, 580, 229, 1229, 345, 651, 1294, 1299, 1457, 156, 678, 97, 396, 424, 9, 55, 215, 377, 100, 164, 216, 1421, 1124, 243, 1478, 1175, 1355, 
1124	-	1294, 1299, 1457, 156, 678, 772, 97, 417, 957, 396, 270, 247, 1082, 1072, 9, 1155, 55, 215, 377, 100, 164, 216, 1068, 243, 1478, 1355, 298, 
243	-	1229, 1294, 1299, 678, 97, 417, 957, 396, 642, 270, 247, 1082, 1050, 766, 424, 1072, 9, 1155, 55, 215, 377, 100, 164, 216, 1421, 1068, 1124, 1478, 1175, 1355, 298, 1284, 1276, 
1478	-	285, 947, 844, 1141, 292, 213, 1156, 1058, 1477, 693, 229, 1229, 345, 651, 1294, 1299, 156, 678, 97, 396, 424, 1072, 9, 1155, 55, 215, 377, 100, 164, 216, 1421, 1068, 1124, 243, 1175, 1355, 298, 
1175	-	292, 213, 1501, 1058, 1477, 693, 580, 229, 996, 1229, 345, 1299, 247, 424, 1072, 9, 1155, 55, 215, 377, 100, 164, 216, 1421, 1068, 243, 1478, 298, 1284, 1503, 1276, 
1355	-	1294, 1299, 1457, 678, 772, 97, 417, 957, 396, 642, 270, 247, 1082, 1050, 1072, 9, 1155, 55, 215, 377, 100, 164, 216, 1068, 1124, 243, 1478, 298, 
642	-	1072, 1155, 243, 1355, 417, 704, 1130, 267, 500, 1110, 1137, 1349, 463, 1367, 270, 247, 1030, 1082, 298, 1284, 1276, 1050, 766, 431, 815, 
270	-	1294, 678, 1072, 1155, 377, 216, 1124, 243, 1355, 772, 908, 97, 417, 957, 396, 704, 1130, 267, 1137, 1349, 463, 642, 247, 1030, 1082, 298, 1050, 
247	-	1072, 9, 1155, 215, 377, 100, 216, 1124, 243, 1175, 1355, 642, 270, 1030, 1082, 298, 1284, 1276, 1050, 766, 199, 431, 815, 
1030	-	704, 1130, 267, 500, 1110, 1137, 1349, 463, 96, 45, 1367, 642, 270, 247, 1082, 1050, 766, 431, 
1082	-	1294, 678, 1155, 1124, 243, 1355, 772, 908, 97, 417, 957, 396, 720, 704, 1130, 267, 500, 1110, 1137, 1349, 463, 642, 270, 247, 1030, 1050, 766, 
704	-	908, 417, 957, 642, 270, 1030, 1082, 1168, 834, 720, 1426, 629, 1130, 267, 500, 1110, 1137, 1021, 1349, 463, 
1130	-	908, 417, 957, 642, 270, 1030, 1082, 1168, 834, 720, 704, 267, 500, 1110, 1137, 1021, 1349, 463, 
267	-	908, 417, 957, 642, 270, 1030, 1082, 1168, 834, 720, 704, 1130, 500, 1110, 1137, 1021, 1349, 463, 431, 96, 
500	-	908, 642, 1030, 1082, 1168, 834, 720, 1426, 958, 629, 1180, 704, 1130, 267, 1110, 1137, 1021, 1349, 463, 431, 96, 1350, 1367, 
1110	-	642, 1030, 1082, 1168, 704, 1130, 267, 500, 1137, 1021, 1349, 463, 766, 431, 96, 45, 1350, 1367, 
1137	-	908, 417, 642, 270, 1030, 1082, 1168, 720, 704, 1130, 267, 500, 1110, 1021, 1349, 463, 766, 431, 96, 1367, 
1021	-	1168, 834, 912, 720, 1426, 218, 1238, 958, 200, 629, 1003, 1180, 524, 159, 1497, 1235, 704, 1130, 267, 500, 1110, 1137, 1349, 463, 96, 1350, 
1349	-	908, 417, 642, 270, 1030, 1082, 1168, 720, 704, 1130, 267, 500, 1110, 1137, 1021, 463, 766, 431, 96, 1367, 
463	-	908, 417, 957, 642, 270, 1030, 1082, 748, 1168, 834, 944, 720, 1426, 629, 704, 1130, 267, 500, 1110, 1137, 1021, 1349, 
958	-	1168, 834, 1426, 500, 1021, 218, 1238, 139, 1250, 1474, 1288, 200, 629, 662, 1390, 20, 1003, 1153, 1180, 524, 159, 1497, 96, 223, 1350, 1056, 1277, 1100, 1235, 
200	-	834, 912, 1426, 1021, 218, 891, 1114, 1157, 1430, 654, 1238, 1216, 1052, 139, 493, 1250, 1474, 632, 958, 629, 662, 1390, 20, 1003, 1153, 1180, 524, 159, 1497, 1235, 
629	-	1168, 834, 912, 1426, 704, 500, 1021, 463, 218, 891, 1430, 654, 1238, 958, 200, 662, 1390, 1003, 1180, 524, 159, 1497, 1235, 
662	-	218, 1114, 1157, 1238, 1216, 1052, 139, 493, 1250, 1474, 226, 116, 632, 1288, 958, 200, 629, 1390, 20, 1003, 1153, 1180, 524, 159, 1497, 1100, 
1390	-	218, 1114, 1157, 1238, 1216, 1052, 139, 493, 1250, 1474, 226, 116, 632, 1342, 1288, 958, 200, 629, 662, 20, 1003, 1153, 1180, 524, 159, 1497, 1100, 
20	-	1238, 139, 493, 1250, 1474, 226, 116, 632, 696, 807, 1288, 958, 200, 662, 1390, 1003, 1153, 1180, 524, 159, 1497, 546, 1100, 1235, 
1003	-	834, 1426, 1021, 218, 1114, 1157, 1238, 1216, 1052, 139, 493, 1250, 1474, 632, 1288, 958, 200, 629, 662, 1390, 20, 1153, 1180, 524, 159, 1497, 1100, 1235, 
1153	-	139, 493, 1250, 1474, 632, 696, 1288, 958, 200, 662, 1390, 20, 1003, 1180, 524, 159, 1497, 223, 1350, 1056, 1197, 1277, 546, 166, 1100, 1235, 
1180	-	1168, 834, 912, 1426, 500, 1021, 218, 1238, 139, 493, 1250, 1474, 632, 958, 200, 629, 662, 1390, 20, 1003, 1153, 524, 159, 1497, 96, 223, 1350, 1277, 1100, 1235, 
524	-	1168, 834, 912, 1426, 1021, 218, 891, 1114, 1157, 1430, 654, 1238, 1216, 1052, 139, 493, 1250, 1474, 632, 958, 200, 629, 662, 1390, 20, 1003, 1153, 1180, 159, 1497, 1235, 
159	-	834, 912, 1426, 1021, 218, 891, 1114, 1157, 1430, 654, 1238, 1216, 1052, 139, 493, 1250, 1474, 632, 958, 200, 629, 662, 1390, 20, 1003, 1153, 1180, 524, 1497, 1235, 
1497	-	1168, 834, 1426, 1021, 218, 1238, 139, 493, 1250, 1474, 632, 1288, 958, 200, 629, 662, 1390, 20, 1003, 1153, 1180, 524, 159, 223, 1350, 1277, 1100, 1235, 
158	-	89, 1188, 516, 696, 807, 1288, 66, 1197, 546, 359, 303, 321, 965, 1322, 
696	-	20, 1153, 1474, 1188, 158, 807, 1288, 66, 1197, 1277, 546, 166, 1100, 991, 359, 321, 503, 965, 77, 1322, 
807	-	20, 139, 1250, 1474, 226, 116, 1342, 876, 437, 1120, 730, 736, 89, 631, 968, 1188, 438, 516, 554, 196, 158, 696, 1288, 66, 
1288	-	958, 662, 1390, 20, 1003, 1153, 1497, 139, 1250, 1474, 226, 158, 696, 807, 66, 1197, 1277, 546, 166, 1100, 1235, 
66	-	89, 1188, 699, 438, 516, 158, 696, 807, 1288, 1197, 546, 359, 303, 321, 
736	-	807, 1270, 1120, 1379, 874, 611, 768, 294, 305, 71, 1528, 231, 543, 349, 903, 1187, 89, 631, 968, 1188, 699, 438, 516, 882, 554, 196, 676, 1458, 60, 1017, 
1187	-	1270, 1120, 1379, 874, 611, 768, 294, 305, 1298, 71, 1528, 1184, 119, 231, 543, 349, 903, 736, 89, 631, 968, 1188, 699, 438, 516, 882, 554, 196, 676, 60, 1017, 
89	-	158, 807, 66, 71, 231, 736, 1187, 631, 968, 1188, 699, 438, 516, 882, 554, 196, 359, 303, 676, 1458, 60, 1017, 
631	-	807, 1270, 1120, 1379, 874, 611, 768, 294, 305, 71, 1528, 231, 543, 736, 1187, 89, 968, 1188, 699, 438, 516, 882, 554, 196, 359, 676, 1458, 60, 1017, 
968	-	807, 1270, 1120, 1379, 874, 611, 768, 294, 305, 71, 1528, 1184, 231, 543, 349, 903, 736, 1187, 89, 631, 1188, 699, 438, 516, 882, 554, 196, 676, 60, 1017, 
1188	-	158, 696, 807, 66, 736, 1187, 89, 631, 968, 699, 438, 516, 882, 554, 196, 359, 303, 676, 1458, 
699	-	66, 768, 294, 71, 1528, 231, 645, 349, 903, 736, 1187, 89, 631, 968, 1188, 438, 516, 882, 554, 196, 359, 303, 676, 1458, 60, 1017, 
438	-	807, 66, 1120, 1379, 874, 611, 71, 1528, 231, 736, 1187, 89, 631, 968, 1188, 699, 516, 882, 554, 196, 359, 676, 
516	-	158, 807, 66, 736, 1187, 89, 631, 968, 1188, 699, 438, 882, 554, 196, 359, 303, 676, 1458, 60, 
882	-	874, 611, 768, 294, 305, 1298, 71, 1528, 119, 231, 543, 91, 645, 1088, 349, 984, 903, 362, 736, 1187, 89, 631, 968, 1188, 699, 438, 516, 554, 196, 676, 1458, 60, 1017, 
554	-	807, 1270, 1120, 1379, 874, 611, 768, 294, 305, 71, 1528, 1184, 231, 543, 736, 1187, 89, 631, 968, 1188, 699, 438, 516, 882, 196, 676, 
196	-	807, 1120, 1379, 874, 611, 768, 294, 305, 71, 1528, 231, 543, 903, 736, 1187, 89, 631, 968, 1188, 699, 438, 516, 882, 554, 359, 676, 1458, 60, 1017, 
1420	-	439, 1087, 978, 538, 402, 403, 1404, 397, 16, 569, 547, 343, 1125, 389, 768, 294, 305, 1298, 71, 1528, 666, 1184, 119, 543, 91, 1088, 1252, 349, 886, 903, 378, 
611	-	1270, 1120, 1379, 736, 1187, 631, 968, 438, 882, 554, 196, 874, 295, 251, 461, 439, 776, 1022, 1087, 768, 294, 305, 1298, 71, 1528, 666, 1184, 231, 543, 
768	-	736, 1187, 631, 968, 699, 882, 554, 196, 978, 403, 1404, 397, 569, 547, 343, 389, 1420, 611, 294, 305, 1298, 71, 1528, 666, 1184, 119, 231, 543, 676, 60, 1017, 91, 645, 743, 1088, 1252, 349, 984, 886, 903, 362, 378, 
294	-	1379, 736, 1187, 631, 968, 699, 882, 554, 196, 874, 439, 1087, 978, 538, 403, 1404, 397, 569, 389, 1420, 611, 768, 305, 1298, 71, 1528, 666, 1184, 119, 231, 543, 1017, 91, 1088, 349, 903, 
305	-	1270, 1379, 736, 1187, 631, 968, 882, 554, 196, 874, 439, 1087, 522, 978, 538, 403, 1404, 397, 569, 389, 1420, 611, 768, 294, 1298, 71, 1528, 666, 1184, 119, 231, 543, 1088, 349, 903, 
1298	-	1187, 882, 874, 439, 1087, 522, 978, 538, 402, 403, 1404, 397, 569, 389, 1420, 611, 768, 294, 305, 71, 1528, 666, 1184, 119, 231, 543, 1088, 349, 
71	-	1379, 736, 1187, 89, 631, 968, 699, 438, 882, 554, 196, 874, 1087, 978, 1404, 397, 569, 389, 1420, 611, 768, 294, 305, 1298, 1528, 666, 1184, 119, 231, 543, 676, 60, 1017, 91, 645, 1088, 1252, 349, 903, 362, 
1528	-	1270, 1379, 736, 1187, 631, 968, 699, 438, 882, 554, 196, 874, 439, 1087, 978, 1404, 397, 569, 1420, 611, 768, 294, 305, 1298, 71, 666, 1184, 119, 231, 543, 1017, 1088, 349, 903, 
666	-	1270, 1379, 874, 295, 1219, 251, 138, 461, 439, 754, 1022, 167, 1087, 406, 522, 978, 538, 403, 1404, 397, 569, 1420, 611, 768, 294, 305, 1298, 71, 1528, 1184, 119, 231, 543, 
1184	-	1270, 1379, 1187, 968, 554, 874, 295, 1219, 251, 138, 461, 439, 776, 754, 1022, 167, 1087, 406, 522, 978, 403, 1404, 397, 569, 1420, 611, 768, 294, 305, 1298, 71, 1528, 666, 119, 231, 543, 
119	-	1187, 882, 978, 538, 402, 403, 1404, 397, 569, 547, 343, 1125, 389, 1420, 768, 294, 305, 1298, 71, 1528, 666, 1184, 231, 543, 60, 1017, 91, 645, 1088, 1252, 349, 984, 886, 903, 362, 378, 
231	-	1270, 1120, 1379, 736, 1187, 89, 631, 968, 699, 438, 882, 554, 196, 874, 439, 1087, 611, 768, 294, 305, 1298, 71, 1528, 666, 1184, 119, 543, 349, 903, 
543	-	736, 1187, 631, 968, 882, 554, 196, 874, 439, 1087, 978, 538, 402, 403, 1404, 397, 569, 389, 1420, 611, 768, 294, 305, 1298, 71, 1528, 666, 1184, 119, 231, 1017, 91, 1088, 1252, 349, 903, 
978	-	439, 1087, 1420, 768, 294, 305, 1298, 71, 1528, 666, 1184, 119, 543, 522, 538, 402, 628, 757, 403, 1404, 397, 1222, 16, 569, 91, 1088, 1252, 547, 343, 1125, 389, 
538	-	1420, 294, 305, 1298, 666, 119, 543, 494, 1145, 671, 1368, 1324, 869, 1334, 978, 402, 628, 757, 403, 1404, 397, 1222, 16, 569, 91, 1252, 547, 343, 1059, 1179, 1125, 389, 
402	-	1420, 1298, 119, 543, 494, 1145, 671, 1091, 1368, 1324, 869, 1334, 978, 538, 628, 757, 403, 1404, 397, 1222, 16, 569, 547, 343, 1179, 1125, 389, 
628	-	1271, 494, 1145, 671, 1091, 1491, 143, 495, 1368, 1324, 7, 813, 869, 1334, 105, 978, 538, 402, 757, 403, 1404, 397, 1222, 16, 569, 1179, 
757	-	522, 1271, 494, 1145, 671, 1091, 1491, 143, 495, 1368, 1324, 813, 869, 1334, 978, 538, 402, 628, 403, 1404, 397, 1222, 16, 569, 1179, 
403	-	439, 1087, 1420, 768, 294, 305, 1298, 666, 1184, 119, 543, 522, 494, 1145, 1368, 978, 538, 402, 628, 757, 1404, 397, 1222, 16, 569, 91, 1088, 1252, 547, 343, 1179, 1125, 389, 
1404	-	439, 1087, 1420, 768, 294, 305, 1298, 71, 1528, 666, 1184, 119, 543, 1368, 978, 538, 402, 628, 757, 403, 397, 1222, 16, 569, 91, 1088, 1252, 886, 547, 343, 1179, 1125, 389, 
397	-	439, 1087, 1420, 768, 294, 305, 1298, 71, 1528, 666, 1184, 119, 543, 522, 494, 1145, 978, 538, 402, 628, 757, 403, 1404, 1222, 16, 569, 547, 1125, 389, 
1222	-	1271, 494, 1145, 671, 1091, 1491, 143, 495, 1368, 1324, 7, 813, 869, 1334, 105, 978, 538, 402, 628, 757, 403, 1404, 397, 16, 569, 1179, 389, 
16	-	1420, 1271, 494, 1145, 671, 1091, 1491, 143, 495, 1368, 1324, 7, 813, 869, 1334, 105, 978, 538, 402, 628, 757, 403, 1404, 397, 1222, 569, 1179, 389, 
569	-	439, 1087, 1420, 768, 294, 305, 1298, 71, 1528, 666, 1184, 119, 543, 522, 494, 1145, 978, 538, 402, 628, 757, 403, 1404, 397, 1222, 16, 91, 1088, 1252, 547, 343, 1179, 1125, 389, 
494	-	538, 402, 628, 757, 403, 397, 1222, 16, 569, 104, 1271, 1145, 360, 671, 1091, 1491, 132, 143, 495, 1179, 999, 1368, 1324, 7, 813, 869, 1334, 445, 530, 105, 
1145	-	538, 402, 628, 757, 403, 397, 1222, 16, 569, 1271, 494, 360, 671, 1091, 1491, 132, 143, 495, 1179, 999, 1440, 1368, 1324, 7, 881, 813, 869, 1334, 445, 530, 105, 480, 
360	-	104, 521, 902, 468, 217, 322, 78, 1414, 273, 507, 769, 494, 1145, 671, 1091, 1491, 132, 143, 495, 999, 1324, 7, 813, 869, 1334, 105, 480, 
671	-	538, 402, 628, 757, 1222, 16, 104, 1271, 322, 494, 1145, 360, 1091, 1491, 132, 143, 495, 1179, 999, 1440, 1368, 1324, 7, 881, 813, 869, 1334, 445, 530, 105, 480, 
1091	-	402, 628, 757, 1222, 16, 104, 1271, 322, 78, 494, 1145, 360, 671, 1491, 132, 143, 495, 1179, 1525, 999, 1440, 1368, 1324, 7, 881, 813, 869, 1334, 445, 530, 105, 480, 
1491	-	628, 757, 1222, 16, 104, 1271, 521, 902, 322, 78, 494, 1145, 360, 671, 1091, 132, 143, 495, 999, 1368, 1324, 7, 813, 869, 1334, 105, 480, 
132	-	104, 1271, 521, 902, 468, 310, 217, 322, 78, 1414, 273, 769, 494, 1145, 360, 671, 1091, 1491, 143, 495, 999, 1324, 7, 813, 869, 1334, 105, 480, 
143	-	628, 757, 1222, 16, 104, 1271, 521, 902, 322, 78, 494, 1145, 360, 671, 1091, 1491, 132, 495, 999, 1368, 1324, 7, 813, 869, 1334, 105, 
495	-	628, 757, 1222, 16, 104, 1271, 902, 322, 78, 494, 1145, 360, 671, 1091, 1491, 132, 143, 999, 1368, 1324, 7, 813, 869, 1334, 445, 105, 480, 
310	-	132, 894, 262, 521, 902, 468, 1506, 1161, 31, 485, 742, 1468, 760, 1490, 217, 322, 78, 1414, 507, 
1490	-	894, 262, 521, 902, 468, 1506, 1161, 278, 31, 485, 742, 1468, 760, 310, 217, 322, 78, 1414, 507, 
217	-	360, 132, 894, 262, 521, 902, 468, 1506, 31, 485, 742, 760, 310, 1490, 322, 78, 1414, 507, 
322	-	104, 360, 671, 1091, 1491, 132, 143, 495, 521, 902, 468, 310, 1490, 217, 78, 1414, 999, 1324, 7, 813, 869, 105, 480, 273, 507, 769, 
78	-	360, 1091, 1491, 132, 143, 495, 521, 902, 468, 31, 310, 1490, 217, 322, 1414, 999, 813, 105, 480, 273, 1028, 987, 507, 769, 
1414	-	360, 132, 262, 521, 902, 468, 31, 485, 742, 760, 310, 1490, 217, 322, 78, 507, 
265	-	1161, 837, 1004, 967, 1432, 585, 31, 485, 742, 1468, 760, 1512, 1143, 801, 536, 715, 
31	-	310, 1490, 217, 78, 1414, 265, 485, 742, 1468, 760, 1028, 919, 987, 507, 769, 1512, 1143, 801, 536, 1330, 715, 531, 
485	-	468, 1506, 310, 1490, 217, 1414, 70, 1161, 278, 1154, 677, 837, 265, 31, 742, 1468, 760, 
742	-	310, 1490, 217, 1414, 70, 1161, 1154, 677, 837, 967, 585, 265, 31, 485, 1468, 760, 1143, 801, 536, 715, 
1468	-	310, 1490, 967, 585, 265, 31, 485, 742, 760, 919, 507, 1512, 1143, 801, 536, 1330, 715, 531, 
760	-	468, 310, 1490, 217, 1414, 70, 1161, 278, 1154, 677, 837, 967, 265, 31, 485, 742, 1468, 801, 715, 
837	-	70, 1161, 1154, 265, 485, 742, 760, 1291, 677, 1463, 625, 840, 1004, 1317, 967, 1084, 657, 1432, 585, 
1004	-	1154, 265, 1291, 677, 1463, 625, 996, 851, 840, 1037, 1001, 786, 837, 1317, 967, 1084, 619, 657, 783, 1432, 585, 
1317	-	1291, 677, 1463, 443, 996, 851, 840, 1037, 1001, 786, 837, 1004, 967, 1084, 619, 657, 783, 1432, 585, 
967	-	265, 742, 1468, 760, 677, 1463, 851, 840, 1037, 1001, 786, 837, 1004, 1317, 1084, 619, 657, 783, 1432, 585, 1488, 
1084	-	1291, 677, 1463, 996, 851, 840, 1037, 800, 1001, 786, 837, 1004, 1317, 967, 619, 657, 783, 1432, 585, 1488, 
619	-	851, 840, 1037, 800, 1001, 1397, 786, 1300, 812, 1312, 572, 72, 1004, 1317, 967, 1084, 657, 783, 1432, 585, 1171, 1488, 796, 1220, 148, 1500, 
657	-	1154, 1291, 677, 1463, 625, 443, 996, 851, 840, 1037, 1001, 786, 837, 1004, 1317, 967, 1084, 619, 783, 1432, 585, 
783	-	851, 840, 1037, 800, 1001, 1397, 786, 1300, 812, 1312, 572, 72, 1004, 1317, 967, 1084, 619, 657, 1432, 585, 1171, 1488, 796, 1220, 148, 1500, 
1432	-	265, 1463, 851, 840, 1037, 800, 1001, 786, 1312, 837, 1004, 1317, 967, 1084, 619, 657, 783, 585, 1171, 1488, 
585	-	265, 742, 1468, 1037, 1001, 1312, 837, 1004, 1317, 967, 1084, 619, 657, 783, 1432, 1171, 1488, 1220, 148, 1500, 
851	-	1291, 1004, 1317, 967, 1084, 619, 657, 783, 1432, 213, 1501, 1477, 693, 580, 229, 996, 424, 1421, 840, 1037, 800, 1001, 1397, 786, 1300, 
840	-	1291, 1463, 443, 837, 1004, 1317, 967, 1084, 619, 657, 783, 1432, 300, 213, 1501, 1156, 1477, 693, 580, 229, 996, 345, 851, 1037, 800, 1001, 786, 
1037	-	1004, 1317, 967, 1084, 619, 657, 783, 1432, 585, 584, 1309, 851, 840, 800, 1001, 1397, 786, 1171, 1488, 148, 1300, 812, 1312, 572, 72, 
800	-	1084, 619, 783, 1432, 1503, 584, 809, 1309, 851, 840, 1037, 1001, 1397, 786, 1171, 1488, 148, 1300, 812, 1312, 572, 72, 
1001	-	1291, 1004, 1317, 967, 1084, 619, 657, 783, 1432, 585, 996, 851, 840, 1037, 800, 1397, 786, 1171, 1488, 1300, 1312, 572, 
1397	-	619, 783, 1102, 147, 1503, 822, 584, 809, 950, 1333, 1309, 851, 1037, 800, 1001, 786, 1300, 1312, 572, 
786	-	1291, 1004, 1317, 967, 1084, 619, 657, 783, 1432, 693, 996, 851, 840, 1037, 800, 1001, 1397, 1171, 1300, 1312, 572, 
298	-	424, 1072, 9, 1155, 215, 377, 100, 216, 1421, 1124, 243, 1478, 1175, 1355, 642, 270, 247, 1050, 766, 199, 815, 1102, 1284, 147, 1503, 1276, 
1102	-	1397, 1072, 1050, 172, 127, 460, 766, 199, 815, 19, 298, 1284, 147, 1503, 1276, 822, 584, 809, 950, 1333, 366, 1309, 
1284	-	424, 1072, 9, 1155, 215, 216, 1421, 243, 1175, 642, 247, 1050, 172, 127, 460, 766, 199, 815, 19, 298, 1102, 147, 1503, 1276, 
147	-	1397, 1072, 127, 460, 199, 815, 19, 298, 1102, 1284, 1503, 1276, 1300, 822, 584, 809, 950, 1333, 366, 1309, 
1503	-	800, 1397, 424, 1072, 1421, 1175, 127, 460, 199, 298, 1102, 1284, 147, 1276, 1300, 822, 584, 809, 950, 1333, 1309, 
1276	-	424, 1072, 9, 1155, 215, 216, 1421, 243, 1175, 642, 247, 1050, 172, 127, 460, 766, 199, 815, 19, 298, 1102, 1284, 147, 1503, 
1050	-	1072, 9, 1155, 216, 243, 1355, 298, 1102, 1284, 1276, 642, 270, 247, 1030, 1082, 172, 127, 460, 766, 199, 431, 815, 
172	-	1102, 1284, 1276, 504, 45, 1367, 777, 1006, 1050, 127, 460, 766, 199, 431, 815, 366, 1099, 1396, 916, 123, 579, 1025, 966, 19, 40, 
127	-	1102, 1284, 147, 1503, 1276, 1050, 172, 460, 766, 199, 815, 584, 809, 950, 1333, 366, 204, 1309, 1099, 916, 1115, 579, 1025, 966, 19, 
460	-	1102, 1284, 147, 1503, 1276, 1050, 172, 127, 766, 199, 431, 815, 809, 950, 1333, 366, 204, 1099, 1396, 916, 1115, 579, 1025, 966, 19, 40, 
766	-	1072, 1155, 243, 298, 1102, 1284, 1276, 642, 247, 1030, 1082, 1110, 1137, 1349, 1367, 1050, 172, 127, 460, 199, 431, 815, 916, 19, 
199	-	1072, 298, 1102, 1284, 147, 1503, 1276, 247, 1050, 172, 127, 460, 766, 431, 815, 584, 809, 1333, 366, 1099, 916, 579, 1025, 966, 19, 
431	-	642, 247, 1030, 267, 500, 1110, 1137, 1349, 504, 96, 45, 1367, 777, 1050, 172, 460, 766, 199, 815, 916, 19, 
815	-	298, 1102, 1284, 147, 1276, 642, 247, 504, 45, 1367, 1050, 172, 127, 460, 766, 199, 431, 366, 1099, 916, 579, 1025, 966, 19, 40, 
504	-	172, 431, 815, 1056, 1232, 96, 45, 223, 1367, 1099, 916, 579, 19, 40, 777, 1146, 1006, 1016, 371, 857, 24, 
96	-	1030, 431, 267, 500, 1110, 1137, 1021, 1349, 958, 1180, 1056, 1277, 166, 1100, 1235, 991, 504, 45, 223, 1350, 1367, 371, 
45	-	1030, 172, 431, 815, 1110, 1056, 1277, 166, 991, 504, 96, 223, 1350, 1367, 916, 40, 777, 1146, 1006, 371, 857, 24, 
223	-	958, 1153, 1180, 1497, 1056, 1197, 1277, 546, 166, 1100, 1235, 991, 503, 1232, 504, 96, 45, 1350, 1367, 1146, 371, 
1350	-	500, 1110, 1021, 958, 1153, 1180, 1497, 1056, 1197, 1277, 166, 1100, 1235, 991, 503, 96, 45, 223, 1367, 371, 
1367	-	642, 1030, 172, 766, 431, 815, 500, 1110, 1137, 1349, 1056, 504, 96, 45, 223, 1350, 916, 40, 777, 1146, 1006, 371, 
1056	-	504, 96, 45, 223, 1350, 1367, 958, 1153, 1197, 1277, 546, 166, 1100, 1235, 991, 777, 1146, 371, 503, 1232, 
1197	-	223, 1350, 1153, 158, 696, 1288, 66, 321, 1056, 1277, 546, 166, 1100, 1235, 991, 1146, 1016, 371, 503, 965, 77, 306, 1232, 1322, 
1277	-	96, 45, 223, 1350, 958, 1153, 1180, 1497, 696, 1288, 1056, 1197, 546, 166, 1100, 1235, 991, 1146, 371, 503, 1232, 1322, 
546	-	223, 20, 1153, 1250, 1474, 158, 696, 1288, 66, 1056, 1197, 1277, 166, 1100, 1235, 991, 503, 965, 77, 1322, 
166	-	96, 45, 223, 1350, 1153, 696, 1288, 1056, 1197, 1277, 546, 1100, 1235, 991, 777, 1146, 1016, 371, 503, 77, 306, 1232, 1322, 
