id de la partícula "i" 	-	 id's de las partículas cuya distancia borde-borde es menos de rc 
149	-	35, 92, 109, 153, 202, 367, 432, 459, 471, 552, 563, 644, 653, 656, 866, 962, 976, 1002, 1057, 1105, 1210, 1296, 1305, 1336, 1345, 1445, 
150	-	64, 65, 87, 137, 236, 284, 291, 416, 473, 702, 756, 758, 848, 1007, 1008, 1055, 1081, 1140, 1269, 1301, 1356, 1387, 1412, 1419, 1446, 1492, 1498, 
151	-	22, 110, 169, 208, 244, 312, 314, 342, 421, 436, 501, 517, 576, 595, 729, 762, 814, 943, 969, 1073, 1107, 1181, 1185, 1211, 1417, 1518, 
152	-	1, 4, 134, 154, 253, 263, 309, 388, 415, 481, 606, 668, 674, 691, 694, 726, 747, 826, 970, 988, 1051, 1104, 1136, 1166, 1223, 1256, 1259, 1273, 1318, 1357, 1416, 1529, 
153	-	35, 92, 109, 149, 188, 202, 264, 367, 459, 552, 563, 644, 656, 686, 832, 866, 976, 977, 1002, 1210, 1296, 1305, 1345, 1358, 1376, 1475, 
154	-	1, 4, 152, 163, 192, 253, 263, 309, 374, 388, 415, 481, 674, 683, 691, 694, 726, 739, 747, 988, 1136, 1166, 1223, 1256, 1259, 1338, 1416, 1502, 
155	-	145, 245, 337, 368, 394, 412, 483, 535, 566, 594, 636, 714, 722, 867, 887, 907, 1060, 1201, 1228, 1237, 1249, 1335, 1466, 1519, 1531, 
156	-	55, 56, 97, 100, 164, 220, 241, 285, 292, 377, 396, 605, 630, 678, 844, 863, 947, 979, 1058, 1068, 1124, 1133, 1141, 1294, 1299, 1326, 1382, 1457, 1478, 
157	-	179, 365, 432, 508, 563, 653, 656, 669, 684, 717, 774, 962, 1086, 1094, 1111, 1163, 1210, 1255, 1261, 1274, 1278, 1290, 1336, 1383, 1436, 1445, 
158	-	66, 89, 303, 321, 359, 516, 696, 807, 1188, 1288, 
159	-	20, 200, 218, 493, 524, 629, 632, 654, 662, 834, 891, 912, 958, 1003, 1021, 1052, 1114, 1153, 1157, 1180, 1216, 1235, 1238, 1250, 1390, 1426, 1430, 1474, 1497, 
160	-	29, 111, 201, 249, 250, 320, 325, 356, 427, 564, 565, 613, 620, 627, 763, 818, 924, 938, 998, 1113, 1151, 1169, 1207, 1323, 1442, 1464, 1516, 
161	-	118, 141, 280, 335, 484, 486, 520, 667, 713, 803, 817, 873, 905, 926, 1023, 1031, 1095, 1126, 1158, 1186, 1248, 1293, 1303, 1447, 1462, 1465, 1517, 1530, 
162	-	34, 107, 428, 462, 511, 570, 593, 709, 712, 778, 791, 875, 935, 1053, 1067, 1092, 1123, 1147, 1159, 1170, 1227, 1329, 1341, 1360, 
163	-	1, 68, 75, 154, 191, 225, 237, 283, 309, 388, 415, 481, 526, 623, 691, 694, 739, 802, 904, 915, 963, 988, 1014, 1129, 1415, 1470, 
164	-	9, 55, 100, 156, 213, 215, 216, 229, 243, 285, 292, 300, 345, 377, 424, 457, 580, 651, 693, 844, 947, 996, 1058, 1068, 1072, 1124, 1141, 1155, 1156, 1175, 1229, 1294, 1299, 1355, 1421, 1477, 1478, 1501, 
165	-	2, 4, 101, 192, 253, 263, 288, 315, 344, 386, 456, 509, 545, 674, 683, 779, 856, 921, 1166, 1223, 1239, 1256, 1364, 1394, 1399, 1411, 1450, 
166	-	45, 77, 96, 223, 306, 371, 503, 546, 696, 777, 991, 1016, 1056, 1100, 1146, 1153, 1197, 1232, 1235, 1277, 1288, 1322, 1350, 
167	-	138, 251, 295, 406, 407, 439, 461, 522, 595, 666, 754, 776, 982, 1013, 1022, 1087, 1107, 1184, 1211, 1219, 1417, 1511, 
168	-	68, 135, 272, 374, 388, 400, 691, 739, 830, 854, 915, 1014, 1275, 1338, 1351, 1399, 1470, 1502, 
169	-	17, 22, 151, 208, 314, 342, 363, 411, 421, 517, 576, 658, 682, 700, 888, 909, 918, 943, 945, 969, 1185, 1225, 1413, 1423, 1496, 1518, 
170	-	128, 246, 287, 318, 325, 577, 592, 627, 640, 660, 663, 679, 751, 805, 825, 852, 924, 949, 990, 998, 1049, 1151, 1281, 1372, 1428, 1442, 1448, 1461, 
171	-	72, 133, 364, 491, 572, 589, 590, 615, 752, 787, 812, 822, 893, 933, 934, 950, 1074, 1117, 1195, 1283, 1300, 1308, 1309, 1312, 1431, 1469, 1523, 
172	-	19, 40, 45, 123, 127, 199, 366, 431, 460, 504, 579, 766, 777, 815, 916, 966, 1006, 1025, 1050, 1099, 1102, 1276, 1284, 1367, 1396, 
173	-	49, 75, 81, 115, 194, 225, 230, 233, 235, 293, 309, 311, 332, 339, 429, 481, 623, 685, 694, 802, 824, 859, 904, 910, 955, 961, 963, 988, 1177, 1357, 1374, 
174	-	46, 103, 113, 114, 242, 286, 296, 369, 422, 426, 513, 523, 649, 746, 789, 811, 819, 956, 995, 1012, 1061, 1194, 1304, 1331, 1339, 1344, 1346, 1365, 1370, 1384, 
175	-	29, 57, 108, 117, 176, 336, 433, 505, 565, 591, 600, 781, 896, 923, 1034, 1109, 1127, 1139, 1207, 1268, 1337, 1493, 1494, 1510, 
176	-	29, 108, 111, 175, 249, 250, 505, 565, 592, 613, 781, 923, 949, 1034, 1109, 1111, 1113, 1122, 1127, 1139, 1169, 1207, 1323, 1337, 1375, 1494, 1516, 
177	-	30, 38, 50, 82, 94, 98, 268, 341, 435, 446, 454, 458, 735, 820, 831, 835, 838, 850, 939, 971, 1000, 1205, 1418, 1476, 1485, 
178	-	7, 124, 190, 212, 222, 271, 445, 530, 724, 741, 745, 803, 816, 881, 1059, 1080, 1118, 1179, 1224, 1316, 1400, 1440, 1513, 1525, 
179	-	157, 227, 365, 391, 508, 592, 669, 684, 717, 774, 788, 825, 949, 980, 1049, 1093, 1111, 1122, 1163, 1178, 1255, 1274, 1278, 1281, 1290, 1375, 1383, 1436, 
180	-	8, 12, 21, 41, 183, 280, 395, 419, 499, 616, 634, 713, 727, 792, 806, 808, 873, 926, 975, 985, 1023, 1024, 1033, 1038, 1048, 1126, 1150, 1158, 1190, 1191, 1248, 1451, 1455, 1462, 1504, 1530, 
181	-	43, 52, 53, 142, 197, 239, 241, 285, 381, 440, 444, 449, 457, 475, 506, 550, 617, 630, 664, 764, 844, 906, 922, 947, 1036, 1045, 1063, 1133, 1141, 1234, 1243, 1263, 1429, 1449, 1460, 1483, 
182	-	37, 259, 314, 324, 375, 411, 421, 451, 527, 559, 576, 581, 647, 700, 843, 879, 888, 892, 969, 1073, 1085, 1423, 1518, 
183	-	12, 21, 41, 180, 346, 395, 478, 499, 616, 634, 713, 727, 780, 792, 793, 806, 808, 853, 873, 926, 928, 975, 1024, 1038, 1048, 1062, 1123, 1126, 1147, 1150, 1190, 1191, 1388, 1405, 1419, 1451, 1455, 
184	-	15, 42, 74, 135, 140, 187, 205, 211, 331, 350, 400, 414, 476, 483, 534, 535, 540, 566, 594, 597, 711, 830, 842, 854, 959, 972, 1042, 1070, 1132, 1218, 1275, 1348, 1369, 1454, 
185	-	39, 81, 225, 277, 293, 332, 333, 361, 392, 429, 555, 685, 716, 738, 810, 824, 833, 859, 867, 961, 1011, 1035, 1164, 1209, 1260, 1286, 1306, 1443, 
186	-	57, 86, 95, 308, 334, 336, 408, 433, 591, 600, 635, 639, 749, 781, 896, 925, 960, 1009, 1026, 1034, 1047, 1148, 1230, 1251, 1268, 1441, 1453, 1493, 1494, 1510, 1521, 
187	-	15, 27, 33, 74, 135, 184, 272, 385, 399, 400, 452, 476, 571, 711, 830, 845, 959, 972, 1083, 1132, 1213, 1275, 1348, 1351, 1369, 
188	-	35, 109, 153, 264, 367, 453, 459, 638, 644, 686, 811, 832, 977, 1182, 1208, 1262, 1296, 1358, 1376, 1386, 1475, 
189	-	25, 28, 61, 297, 353, 354, 456, 510, 541, 643, 680, 701, 753, 927, 941, 983, 1165, 1196, 1206, 1213, 1265, 1314, 1364, 1499, 
190	-	91, 178, 240, 343, 378, 547, 667, 670, 724, 804, 816, 827, 846, 861, 886, 953, 1010, 1059, 1080, 1118, 1125, 1186, 1252, 1316, 1400, 
191	-	1, 68, 75, 163, 225, 237, 283, 309, 388, 412, 415, 481, 526, 623, 691, 694, 739, 802, 833, 904, 963, 988, 1014, 1129, 1164, 1260, 1415, 1470, 
192	-	2, 4, 101, 154, 165, 253, 263, 272, 288, 315, 374, 386, 456, 509, 674, 683, 779, 921, 1152, 1166, 1223, 1239, 1256, 1394, 1399, 1407, 1502, 
193	-	35, 36, 42, 47, 242, 316, 401, 471, 492, 551, 552, 659, 746, 836, 865, 956, 974, 976, 986, 1027, 1121, 1212, 1280, 1287, 1344, 1358, 1454, 
194	-	49, 81, 173, 230, 235, 311, 313, 339, 419, 429, 623, 685, 802, 859, 910, 955, 961, 985, 992, 1209, 1306, 1374, 1505, 
195	-	65, 73, 258, 284, 302, 319, 416, 573, 689, 756, 828, 847, 1076, 1081, 1167, 1297, 1472, 1492, 1498, 
196	-	60, 71, 89, 231, 294, 305, 359, 438, 516, 543, 554, 611, 631, 676, 699, 736, 768, 807, 874, 882, 903, 968, 1017, 1120, 1187, 1188, 1379, 1458, 1528, 
197	-	43, 52, 53, 142, 181, 241, 285, 381, 440, 443, 444, 449, 457, 475, 550, 617, 630, 651, 664, 844, 906, 947, 1036, 1045, 1058, 1063, 1096, 1133, 1141, 1234, 1243, 1263, 1371, 1449, 1460, 1483, 
198	-	261, 418, 514, 705, 718, 763, 883, 997, 1065, 1089, 1199, 1289, 1393, 
199	-	19, 127, 147, 172, 247, 298, 366, 431, 460, 579, 584, 766, 809, 815, 916, 966, 1025, 1050, 1072, 1099, 1102, 1276, 1284, 1333, 1503, 
200	-	20, 159, 218, 493, 524, 629, 632, 654, 662, 834, 891, 912, 958, 1003, 1021, 1052, 1114, 1153, 1157, 1180, 1216, 1235, 1238, 1250, 1390, 1426, 1430, 1474, 1497, 
201	-	76, 128, 160, 320, 325, 351, 356, 427, 564, 577, 627, 640, 641, 663, 818, 852, 855, 924, 990, 998, 1077, 1151, 1267, 1442, 1448, 1461, 1464, 1481, 1486, 
202	-	35, 92, 109, 149, 153, 367, 432, 459, 471, 552, 563, 653, 656, 675, 703, 962, 976, 1002, 1105, 1210, 1280, 1296, 1305, 1345, 1445, 
203	-	6, 122, 234, 279, 474, 490, 553, 588, 637, 765, 771, 791, 799, 895, 899, 901, 1005, 1053, 1176, 1242, 1292, 1341, 1378, 1381, 1524, 
204	-	19, 123, 127, 289, 366, 370, 460, 532, 579, 787, 790, 809, 822, 871, 940, 950, 966, 1015, 1025, 1074, 1099, 1115, 1174, 1333, 1352, 1396, 1435, 1514, 
205	-	15, 42, 74, 140, 184, 331, 385, 471, 476, 560, 597, 675, 703, 711, 842, 877, 959, 972, 993, 1042, 1070, 1132, 1192, 1247, 1258, 1287, 1347, 1348, 1369, 1427, 1454, 1489, 
206	-	48, 287, 318, 390, 498, 609, 660, 679, 732, 744, 748, 751, 761, 798, 805, 839, 858, 944, 1040, 1044, 1078, 1142, 1144, 1267, 1285, 1325, 1406, 
207	-	5, 17, 22, 126, 208, 228, 340, 380, 501, 515, 646, 697, 708, 729, 762, 821, 909, 943, 1090, 1173, 1253, 1395, 1409, 1410, 1467, 1520, 1527, 
208	-	5, 17, 22, 126, 151, 169, 207, 304, 342, 363, 380, 501, 515, 517, 576, 658, 682, 697, 729, 821, 909, 918, 943, 1173, 1185, 1467, 1518, 1527, 
209	-	60, 125, 248, 303, 379, 410, 434, 466, 502, 542, 548, 575, 614, 645, 661, 676, 690, 706, 719, 743, 784, 917, 952, 984, 1017, 1134, 1183, 1380, 1458, 
210	-	11, 26, 80, 93, 221, 338, 352, 357, 409, 448, 453, 482, 488, 529, 537, 686, 832, 872, 977, 1108, 1162, 1182, 1208, 1215, 1262, 1363, 1373, 1433, 1434, 1475, 
211	-	42, 140, 184, 337, 350, 368, 414, 476, 483, 492, 534, 535, 540, 551, 566, 594, 597, 659, 714, 836, 842, 907, 1027, 1212, 1218, 1335, 1454, 
212	-	63, 124, 178, 222, 271, 273, 413, 445, 496, 530, 561, 741, 745, 878, 881, 900, 1028, 1224, 1307, 1440, 1473, 1487, 1513, 1525, 
213	-	9, 55, 100, 164, 215, 216, 229, 285, 292, 300, 345, 424, 443, 457, 580, 651, 693, 840, 844, 851, 947, 996, 1058, 1068, 1156, 1175, 1229, 1291, 1299, 1421, 1477, 1478, 1501, 
214	-	102, 142, 327, 470, 475, 497, 562, 723, 764, 782, 898, 979, 981, 1020, 1128, 1131, 1327, 1328, 1377, 1425, 1508, 
215	-	9, 55, 100, 164, 213, 216, 229, 243, 247, 292, 298, 345, 377, 424, 651, 693, 1058, 1068, 1072, 1124, 1155, 1156, 1175, 1229, 1276, 1284, 1299, 1355, 1421, 1477, 1478, 1501, 
216	-	9, 55, 97, 100, 164, 213, 215, 229, 243, 247, 270, 292, 298, 345, 377, 396, 424, 693, 1050, 1068, 1072, 1124, 1155, 1175, 1229, 1276, 1284, 1294, 1299, 1355, 1421, 1478, 
217	-	31, 78, 132, 262, 310, 322, 360, 468, 485, 507, 521, 742, 760, 894, 902, 1414, 1490, 1506, 
218	-	112, 159, 200, 329, 493, 524, 629, 632, 654, 662, 834, 891, 912, 958, 1003, 1021, 1052, 1114, 1157, 1168, 1180, 1216, 1238, 1390, 1426, 1430, 1497, 
219	-	6, 11, 93, 95, 122, 256, 338, 357, 408, 409, 482, 488, 529, 539, 553, 567, 765, 775, 884, 960, 1108, 1148, 1162, 1189, 1230, 1242, 1361, 1363, 1373, 1434, 1524, 
220	-	48, 56, 156, 498, 549, 605, 612, 633, 678, 732, 761, 772, 782, 839, 863, 868, 979, 981, 1040, 1202, 1285, 1325, 1326, 1328, 1382, 1457, 1495, 1508, 
221	-	11, 26, 51, 93, 99, 210, 276, 338, 352, 357, 409, 453, 482, 488, 537, 556, 849, 872, 889, 942, 1182, 1215, 1233, 1240, 1310, 1340, 1363, 1373, 1433, 
222	-	7, 105, 124, 178, 212, 271, 413, 445, 530, 561, 741, 745, 816, 881, 1059, 1080, 1179, 1224, 1316, 1334, 1368, 1440, 1513, 1525, 
223	-	45, 96, 166, 371, 503, 504, 546, 958, 991, 1056, 1100, 1146, 1153, 1180, 1197, 1232, 1235, 1277, 1350, 1367, 1497, 
224	-	70, 275, 278, 326, 423, 568, 608, 894, 1029, 1041, 1054, 1103, 1138, 1149, 1154, 1161, 1172, 1506, 
225	-	1, 75, 81, 163, 173, 185, 191, 230, 237, 283, 293, 311, 332, 429, 481, 526, 623, 685, 694, 802, 824, 833, 859, 904, 955, 961, 963, 1164, 1249, 1260, 1374, 1415, 
226	-	20, 116, 139, 348, 437, 493, 632, 730, 807, 876, 1052, 1120, 1250, 1288, 1342, 1474, 
227	-	102, 179, 299, 307, 391, 450, 487, 669, 717, 728, 774, 788, 825, 1032, 1066, 1093, 1101, 1221, 1274, 1281, 1315, 1372, 1377, 1398, 1428, 1436, 
228	-	5, 101, 207, 340, 380, 386, 545, 558, 582, 598, 708, 856, 921, 1079, 1173, 1231, 1239, 1295, 1392, 1395, 1410, 1450, 1459, 1467, 1520, 1527, 
229	-	9, 55, 100, 164, 213, 215, 216, 285, 292, 300, 345, 377, 424, 443, 580, 651, 693, 840, 844, 851, 947, 996, 1058, 1068, 1156, 1175, 1229, 1291, 1299, 1421, 1477, 1478, 1501, 
230	-	32, 49, 54, 75, 81, 115, 173, 194, 225, 233, 235, 311, 313, 323, 339, 429, 481, 623, 685, 802, 859, 910, 955, 961, 963, 985, 988, 992, 1177, 1357, 1374, 1505, 1529, 
231	-	71, 89, 119, 196, 294, 305, 349, 438, 439, 543, 554, 611, 631, 666, 699, 736, 768, 874, 882, 903, 968, 1087, 1120, 1184, 1187, 1270, 1298, 1379, 1528, 
232	-	44, 125, 248, 410, 428, 469, 474, 511, 575, 614, 624, 648, 706, 750, 784, 901, 917, 952, 1019, 1092, 1183, 1380, 1482, 
233	-	1, 3, 32, 49, 75, 81, 115, 173, 230, 235, 309, 311, 415, 481, 623, 694, 726, 802, 826, 904, 955, 961, 963, 970, 988, 1136, 1177, 1357, 1374, 1529, 
234	-	6, 122, 203, 474, 490, 539, 553, 567, 588, 626, 637, 765, 884, 895, 899, 1005, 1176, 1189, 1242, 1292, 1378, 1381, 1524, 
235	-	3, 32, 49, 54, 75, 81, 115, 173, 194, 230, 233, 309, 311, 313, 323, 339, 373, 481, 623, 685, 694, 802, 955, 961, 963, 970, 988, 992, 1136, 1177, 1357, 1374, 1505, 1529, 
236	-	64, 87, 137, 150, 284, 291, 416, 473, 593, 601, 702, 709, 758, 1007, 1008, 1055, 1067, 1081, 1140, 1159, 1269, 1301, 1356, 1387, 1419, 1498, 
237	-	1, 68, 75, 145, 163, 191, 225, 283, 293, 332, 388, 412, 429, 481, 526, 623, 636, 694, 739, 802, 824, 833, 904, 963, 1014, 1129, 1164, 1249, 1260, 1335, 1415, 1470, 
238	-	13, 90, 245, 328, 604, 722, 733, 887, 911, 1060, 1201, 1203, 1282, 1311, 1321, 1531, 
239	-	23, 43, 181, 281, 297, 301, 381, 444, 449, 475, 506, 578, 680, 823, 906, 922, 927, 936, 983, 1036, 1039, 1045, 1196, 1206, 1234, 1263, 1422, 1429, 1460, 1499, 1533, 
240	-	190, 254, 335, 362, 372, 378, 379, 410, 434, 466, 472, 486, 542, 548, 618, 645, 661, 667, 687, 690, 743, 804, 827, 846, 861, 886, 953, 984, 1010, 1095, 1118, 
241	-	43, 52, 53, 142, 156, 181, 197, 285, 292, 444, 449, 457, 475, 550, 617, 630, 651, 664, 764, 844, 906, 947, 1045, 1058, 1133, 1141, 1243, 1449, 1483, 
242	-	36, 46, 103, 113, 174, 193, 245, 316, 394, 422, 513, 551, 659, 746, 789, 819, 836, 865, 956, 974, 995, 1012, 1027, 1121, 1212, 1344, 1466, 1531, 
243	-	9, 55, 97, 100, 164, 215, 216, 247, 270, 298, 377, 396, 417, 424, 642, 678, 766, 957, 1050, 1068, 1072, 1082, 1124, 1155, 1175, 1229, 1276, 1284, 1294, 1299, 1355, 1421, 1478, 
244	-	110, 126, 151, 252, 312, 517, 544, 646, 673, 729, 740, 762, 814, 982, 1013, 1185, 1211, 1409, 1417, 1511, 
245	-	36, 46, 90, 155, 238, 242, 316, 368, 394, 422, 513, 551, 649, 722, 887, 974, 995, 1012, 1027, 1060, 1194, 1201, 1203, 1212, 1321, 1466, 1531, 
246	-	128, 170, 250, 287, 325, 577, 592, 627, 640, 663, 679, 751, 825, 852, 924, 949, 980, 990, 998, 1049, 1151, 1178, 1372, 1442, 1448, 1461, 
247	-	9, 100, 199, 215, 216, 243, 270, 298, 377, 431, 642, 766, 815, 1030, 1050, 1072, 1082, 1124, 1155, 1175, 1276, 1284, 1355, 
248	-	44, 125, 209, 232, 410, 428, 469, 502, 511, 548, 575, 614, 624, 648, 690, 706, 719, 731, 750, 784, 901, 917, 952, 1019, 1092, 1134, 1183, 1380, 1482, 
249	-	29, 111, 160, 176, 302, 565, 613, 620, 689, 938, 1109, 1113, 1127, 1139, 1169, 1207, 1236, 1323, 1484, 1516, 1534, 
250	-	29, 111, 160, 176, 246, 508, 565, 592, 613, 620, 627, 684, 924, 949, 980, 1049, 1111, 1113, 1122, 1127, 1151, 1178, 1207, 1290, 1323, 1375, 1442, 1516, 
251	-	110, 138, 167, 295, 406, 436, 439, 461, 522, 595, 611, 666, 754, 776, 797, 874, 982, 1022, 1073, 1087, 1107, 1181, 1184, 1211, 1219, 1270, 1379, 1417, 
252	-	244, 312, 387, 407, 544, 646, 673, 729, 740, 762, 814, 1013, 1046, 1075, 1409, 1511, 1526, 
253	-	4, 101, 134, 152, 154, 165, 192, 263, 288, 315, 386, 415, 509, 606, 668, 674, 683, 726, 747, 779, 826, 1051, 1104, 1166, 1198, 1223, 1239, 1256, 1259, 1273, 1318, 1394, 1416, 1450, 
254	-	240, 280, 335, 372, 410, 434, 466, 472, 486, 520, 542, 618, 667, 670, 687, 690, 731, 804, 817, 827, 846, 861, 953, 1010, 1095, 1186, 1447, 1530, 
255	-	121, 133, 257, 269, 364, 430, 489, 512, 523, 586, 590, 596, 603, 615, 707, 734, 795, 893, 1246, 1359, 1365, 1384, 1402, 1403, 1431, 1444, 1469, 1471, 
256	-	6, 11, 95, 122, 219, 408, 529, 539, 553, 567, 765, 771, 775, 799, 960, 1108, 1148, 1162, 1189, 1230, 1242, 1361, 1373, 1434, 1441, 1453, 1524, 
257	-	59, 88, 255, 269, 430, 489, 512, 586, 603, 610, 695, 707, 734, 767, 795, 841, 1246, 1353, 1359, 1402, 1439, 1471, 
258	-	73, 195, 302, 319, 514, 573, 689, 718, 756, 1065, 1076, 1167, 1289, 1472, 
259	-	37, 136, 182, 314, 324, 348, 375, 411, 421, 451, 527, 559, 576, 581, 647, 700, 773, 843, 879, 888, 892, 931, 969, 1073, 1085, 1385, 
260	-	83, 266, 274, 347, 382, 405, 567, 621, 626, 755, 794, 884, 885, 895, 899, 913, 951, 1005, 1071, 1119, 1193, 1241, 1264, 1391, 
261	-	198, 355, 418, 454, 458, 467, 514, 672, 705, 718, 939, 997, 1065, 1069, 1089, 1167, 1199, 1204, 1289, 
262	-	104, 217, 310, 387, 423, 468, 521, 608, 894, 902, 964, 1029, 1041, 1046, 1414, 1490, 1506, 1526, 
263	-	4, 101, 134, 152, 154, 165, 192, 253, 288, 315, 384, 386, 509, 558, 606, 668, 674, 683, 726, 747, 779, 826, 921, 1051, 1104, 1166, 1198, 1223, 1231, 1239, 1256, 1259, 1273, 1318, 1394, 1416, 1450, 
264	-	35, 153, 188, 367, 453, 459, 537, 638, 644, 686, 811, 832, 956, 977, 1182, 1208, 1262, 1296, 1344, 1358, 1376, 1386, 1475, 
265	-	31, 485, 536, 585, 715, 742, 760, 801, 837, 967, 1004, 1143, 1161, 1432, 1468, 1512, 
266	-	24, 83, 260, 274, 330, 347, 382, 405, 479, 621, 626, 755, 794, 857, 913, 951, 1071, 1119, 1193, 1241, 1264, 1320, 1391, 1408, 
267	-	96, 270, 417, 431, 463, 500, 642, 704, 720, 834, 908, 957, 1021, 1030, 1082, 1110, 1130, 1137, 1168, 1349, 
268	-	30, 38, 50, 82, 177, 304, 341, 358, 363, 447, 458, 697, 735, 820, 831, 835, 850, 864, 971, 1000, 1205, 1437, 1459, 1485, 1496, 
269	-	10, 13, 84, 88, 255, 257, 489, 604, 733, 1194, 1321, 1359, 1384, 
270	-	97, 216, 243, 247, 267, 298, 377, 396, 417, 463, 642, 678, 704, 772, 908, 957, 1030, 1050, 1072, 1082, 1124, 1130, 1137, 1155, 1294, 1349, 1355, 
271	-	63, 124, 178, 212, 222, 282, 413, 455, 655, 745, 803, 816, 900, 929, 1031, 1224, 1226, 1244, 1303, 1307, 1517, 
272	-	2, 33, 135, 168, 187, 192, 374, 399, 400, 452, 456, 571, 683, 854, 1083, 1152, 1213, 1338, 1351, 1364, 1394, 1399, 1407, 1502, 
273	-	7, 78, 105, 124, 132, 212, 322, 360, 445, 480, 496, 507, 530, 561, 610, 695, 745, 769, 813, 869, 878, 881, 919, 987, 999, 1028, 1116, 1224, 1324, 1440, 1473, 1513, 1525, 
274	-	24, 83, 123, 260, 266, 289, 330, 347, 382, 405, 479, 621, 626, 755, 794, 857, 885, 913, 1071, 1119, 1193, 1241, 1264, 1320, 1391, 1408, 1514, 
275	-	69, 224, 423, 519, 533, 544, 583, 608, 688, 860, 894, 964, 1018, 1029, 1041, 1054, 1075, 1138, 1254, 1279, 1332, 1479, 1526, 
276	-	18, 26, 51, 99, 221, 352, 556, 698, 721, 849, 872, 889, 942, 948, 1215, 1217, 1233, 1240, 1310, 1340, 1433, 
277	-	39, 185, 282, 293, 328, 332, 333, 361, 429, 555, 716, 738, 810, 824, 833, 867, 870, 911, 1011, 1035, 1164, 1209, 1228, 1245, 1249, 1260, 1286, 1443, 1519, 
278	-	70, 224, 326, 423, 468, 485, 568, 625, 677, 760, 894, 1054, 1103, 1138, 1149, 1154, 1161, 1490, 1506, 
279	-	203, 490, 570, 588, 601, 637, 771, 791, 799, 1043, 1053, 1067, 1170, 1176, 1242, 1341, 1381, 1524, 
280	-	161, 180, 254, 335, 372, 395, 472, 486, 520, 618, 687, 713, 727, 731, 778, 806, 873, 875, 926, 1023, 1095, 1126, 1190, 1191, 1227, 1447, 1451, 1455, 1462, 1530, 
281	-	0, 23, 239, 297, 301, 381, 440, 444, 449, 506, 578, 680, 785, 823, 906, 922, 927, 936, 1036, 1039, 1045, 1172, 1196, 1206, 1234, 1263, 1265, 1422, 1429, 1460, 1499, 1533, 
282	-	39, 62, 106, 141, 144, 271, 277, 328, 333, 442, 455, 484, 555, 655, 710, 716, 738, 810, 870, 929, 1011, 1226, 1244, 1245, 1286, 1307, 1443, 1515, 
283	-	75, 81, 145, 163, 191, 225, 237, 293, 332, 412, 429, 526, 623, 636, 694, 802, 824, 833, 867, 904, 963, 1035, 1129, 1164, 1228, 1237, 1249, 1260, 1415, 1519, 
284	-	14, 64, 65, 73, 87, 137, 150, 195, 236, 302, 319, 416, 473, 573, 702, 756, 828, 1076, 1081, 1140, 1269, 1387, 1472, 1492, 1498, 
285	-	52, 53, 55, 100, 156, 164, 181, 197, 213, 229, 241, 292, 300, 345, 377, 443, 457, 550, 580, 605, 630, 651, 664, 844, 863, 947, 1058, 1068, 1133, 1141, 1156, 1229, 1243, 1299, 1449, 1477, 1478, 1483, 1501, 
286	-	46, 84, 103, 114, 174, 296, 422, 426, 513, 523, 649, 789, 819, 995, 1012, 1061, 1194, 1304, 1331, 1339, 1365, 1384, 
287	-	128, 170, 206, 246, 318, 325, 390, 498, 577, 609, 640, 660, 663, 679, 751, 798, 805, 852, 858, 868, 990, 998, 1142, 1144, 1202, 1267, 1325, 1372, 1406, 1428, 1448, 1461, 
288	-	4, 101, 165, 192, 253, 263, 315, 386, 509, 545, 558, 598, 668, 674, 683, 779, 856, 921, 1104, 1166, 1198, 1223, 1231, 1239, 1256, 1295, 1394, 1416, 1450, 
289	-	123, 204, 274, 370, 479, 532, 755, 787, 790, 794, 849, 871, 885, 889, 940, 966, 1015, 1025, 1115, 1174, 1233, 1240, 1264, 1340, 1352, 1391, 1396, 1435, 1514, 
290	-	30, 58, 363, 658, 672, 682, 700, 831, 864, 888, 914, 918, 920, 945, 973, 1000, 1069, 1200, 1225, 1362, 1413, 1423, 1437, 1496, 1532, 
291	-	64, 87, 107, 150, 236, 462, 473, 593, 601, 702, 709, 758, 793, 853, 935, 1007, 1008, 1053, 1055, 1062, 1067, 1123, 1140, 1147, 1159, 1170, 1269, 1301, 1329, 1341, 1356, 1387, 1419, 
292	-	9, 52, 55, 100, 156, 164, 213, 215, 216, 229, 241, 285, 300, 345, 377, 424, 443, 457, 580, 630, 651, 693, 844, 947, 996, 1058, 1068, 1133, 1141, 1156, 1175, 1229, 1243, 1299, 1421, 1449, 1477, 1478, 1483, 1501, 
293	-	39, 81, 173, 185, 225, 237, 277, 283, 311, 332, 361, 429, 623, 685, 802, 824, 833, 859, 867, 904, 955, 961, 1011, 1035, 1164, 1209, 1228, 1249, 1260, 1443, 1519, 
294	-	71, 91, 119, 196, 231, 305, 349, 389, 397, 403, 439, 538, 543, 554, 569, 611, 631, 666, 699, 736, 768, 874, 882, 903, 968, 978, 1017, 1087, 1088, 1184, 1187, 1298, 1379, 1404, 1420, 1528, 
295	-	138, 167, 251, 406, 436, 439, 461, 522, 595, 611, 666, 754, 776, 797, 874, 982, 1022, 1073, 1087, 1107, 1181, 1184, 1211, 1219, 1270, 1379, 1417, 
296	-	84, 103, 113, 114, 174, 286, 369, 422, 426, 523, 649, 789, 819, 1012, 1061, 1194, 1304, 1319, 1331, 1339, 1346, 1365, 1370, 1384, 
